reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOFnj0HYpOg4P5kU9KwKChH1yxsZr-Kq1BdGJ5w7ARgrSfmzIyUr3mOVQZAx18-BeihbNlXlW5IAfh0LSg,Yajith Dayarathna,https://play-lh.googleusercontent.com/a-/AOh14GgbhBBEnlyHYpoGIsqgqf7LCCvS0NxgyINSXn_IPF0,"I liked the app so paid for the premium edition, however it doesn't let me log in on my primary phone. The login screen keeps sending me to new purchase page instead of actually giving me a login. Both my devices are android phones. Disappointed.",1,4,4.24.0,23-09-2020 23:57,"Hi,
Thank you for reporting the issue, we are currently working on it. We are sorry for any inconvenience caused. Feel free to let us know if you have other questions or suggestions! :)",25-09-2020 19:55,newest,cc.forestapp
gp:AOqpTOFMF0Glk5_plqFbhUre7DtvpQRqMsq2zEQCOuKZRc0RYgxcZZGM8xDPNbiSNlSTEcYQW7VTDHlZcChoMw,Angela Choi,https://play-lh.googleusercontent.com/-EKyGGpb4TDA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclyLKf7Te4hK6QC9oExLydhGwz1bw/photo.jpg,This app does not notify me when the pomodoro is done. I just end up working for an hour or two. Useless.,1,1,,23-09-2020 23:25,"Hi, sorry for the inconvenience, if you are using the free version, please email android.support@forestapp.cc. For the pro version, please email premium.support@forestapp.cc or contact us via in-app feedback. Please provide screenshots or videos of the problem and your Forest account details if you have one. Thank you!",25-09-2020 20:38,newest,cc.forestapp
gp:AOqpTOHtz5vK-aQCbOt9yTIZ8oPQtke2tnsi_oDygjBMMM7Lw6EDrJnxLRUwkFdKCnhSnNpsSSKTPN5eufRQJg,Rezvi Ahmed KYA-14 Roll:142,https://play-lh.googleusercontent.com/a-/AOh14GiNfY4nWsPzlHM_qCbCQE_zi2w-pFJPubMAxZ-QwA,This used to be a great app but the quality has gone down over time,1,1,4.6.2,23-09-2020 22:04,"Hi, sorry if there is any inconvenience caused, is there anything that we can help you with? -Forest",25-09-2020 20:41,newest,cc.forestapp
gp:AOqpTOExDr7Rrc3CCc4JUgwJCacv9vhuT3_krZfekmKZB-xOaKtzM_zbj3V83aZakFt35REXW0E7gG6YSlZ8ew,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I was using this quite a bit, but now I'll lose trees about half the time from things like notifications from android manager, voicemail notifications, etc, and it won't let me add any of the phones system apps to my white list. *edit* I've reduced to one star after getting a new phone, was unable to switch with this app and lost all my progress. Also so many features are pay walled now! I can't even have a white list anymore unless I pay.",1,1,4.24.0,23-09-2020 19:44,"Hi, sorry for the inconvenience, if you are using the free version, please email android.support@forestapp.cc. For the pro version, please email premium.support@forestapp.cc or contact us via in-app feedback. Please provide screenshots or videos of the problem and your Forest account details if you have one. Thank you!",25-09-2020 20:39,newest,cc.forestapp
gp:AOqpTOHOH56qZvZDEy2CrGuwvg8se0rKjiKERBpvJa6Q9P1QNinN-yHgN0SoaLviTqlOJoDu5YQCPBFP50pIpQ,Savita Sancheti,https://play-lh.googleusercontent.com/-q5Fhg0HzpHc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmoYZj-ED9W6extIpIMQmilqOWBjw/photo.jpg,I found a replacement for you now and I am very happy 😊. It's the study bunny app and has all the features which your pro version has in free . Uninstalling this app .,1,6,4.21.1,23-09-2020 17:55,,,newest,cc.forestapp
gp:AOqpTOENXaHdfAJi20u1HWboSZZXehv1IaZ9SbniZ8D8sz96X-XUND8NdIeHXpisL5QNrNv8lEGwVMjYP2y_AA,Seno Fauzi,https://play-lh.googleusercontent.com/a-/AOh14GjpQ7KVjuwIK3Oxvs3ACVJLLg8e5EXznBve8lgxMFI,"I HAVE PURCHASE PRO MODE BUT MY LITTLE SISTER ACCIDENTALLY UNINSTALL IT, AND NOW I CAN'T LOGIN AGAIN BECAUSE I HAD TO PURCHASE IT AGAIN. I CAN'T EVEN RESTORE IT! PLEASE FIX IT SO I CAN LOGIN AGAIN! PLEASE!",1,3,4.23.1,23-09-2020 13:30,"Hi,
Thank you for reporting the issue, we are currently working on it. We are sorry for any inconvenience caused. Feel free to let us know if you have other questions or suggestions! :)",25-09-2020 19:57,newest,cc.forestapp
gp:AOqpTOF4B1Pge-H1w9mCC7ChioyAMxMWEAIZBv5WingGoMKP523qCGDL-mR47QvQscCdtV3BNIozCb17cwhBVA,LBH Plays,https://play-lh.googleusercontent.com/a-/AOh14GiUKkI59qRGCRRduNz_jbums7jg_rrLcfOzyM8m,It's very bad,1,0,4.23.1,23-09-2020 11:15,"Hi, sorry if there is any inconvenience caused, is there anything that we can help you with? -Forest",25-09-2020 20:40,newest,cc.forestapp
gp:AOqpTOFN8BiVOFdjkWPRAqPytV_g4HiCe8C9hDxqMs-wMu53uf8TzMXN0TU6X9Pqli8hYJ76nRsDwU7YzuuopA,gayol,https://play-lh.googleusercontent.com/a-/AOh14GiTuo1WKYUjKtymULX53uGbRR1_sErpzDW36Z02qw,"help when i try to log back into my pro account when i press restore it wont let me, saying to use my original google account and log out of my other ones when i never changed my google account at all???",1,2,4.23.1,23-09-2020 07:45,"Hi,
Thank you for reporting the issue, we are currently working on it. We are sorry for any inconvenience caused. Feel free to let us know if you have other questions or suggestions! :)",25-09-2020 20:00,newest,cc.forestapp
gp:AOqpTOGmmq78u7-zuSpi_PIQyZbCKcZKAE3TGX-4-7MHEeXBT8q6gFyErEfC8mxW1pbsCdpbCIBp_SO9qXF_QA,Tepha,https://play-lh.googleusercontent.com/a-/AOh14GgZoJtUgClgfPGCZOl7HlEBq31pO8XP7MzPddVi,"Ever since the update I been unable to log in to my account despite only having the account I purchased the premium and can't even do forget password as it won't send me an email. And seriously what's the point now with the new updates, small trees size and look bland. This used to be good.",1,3,4.23.1,23-09-2020 06:16,"Hi,
Thank you for reporting the issue, we are currently working on it. We are sorry for any inconvenience caused. Feel free to let us know if you have other questions or suggestions! :)",25-09-2020 20:00,newest,cc.forestapp
gp:AOqpTOEobpTyypiX9kc-VraWr17bvQ-yaGDyf0Eozgciw2Hi5dtLwWz_DEOW2Aq5e3FeKno63dIuisM5T1Q8sw,FMAX 92,https://play-lh.googleusercontent.com/a-/AOh14Gi2RRwICvP9wEf_h5ArzsJ_nJxLT-jz4oI8AsmwAzE,It doesn't work on multiple devices,1,0,4.23.1,23-09-2020 02:33,"Hi,
Thank you for reporting the issue, we are currently working on it. We are sorry for any inconvenience caused. Feel free to let us know if you have other questions or suggestions! :)",25-09-2020 20:33,newest,cc.forestapp
gp:AOqpTOHjDv0nXla250jZOJ2r9MohPEbBioQHxghgA0YvMwJHA23XDG8pCLj6x8w3YLsibHC2g5_NyvfwE0E-oQ,Mehydi Hridoy,https://play-lh.googleusercontent.com/-SF6EwbUBZD0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucke9YcEFMwLPhbzciAE44abhYY6Hg/photo.jpg,It would be 5 star but 1 star for you dammm new update which is purchasing plants😤😤😤,1,2,,22-09-2020 16:14,"Hello, we have made changes to the relevant mechanism in order to prevent pirated software. Some tree species will be classified as professional tree species and cannot be planted. We understand that this will cause inconvenience, but in order to provide better services and improve operations, we have to take this measure. Sorry for the trouble.",25-09-2020 19:51,newest,cc.forestapp
gp:AOqpTOF1I57EH3dX7qz9MqajjMmyIlvFzVwe9w9yKzIItVaUJGZdogUvfOg8rTzGnM_YA9ibm_UG2cy4ylon2A,Momo Wong,https://play-lh.googleusercontent.com/a-/AOh14GgKk4XfNHD-x6XAc0i7mB3ZruNzQiOIO5pI6JPdaw,It doesnt guide me back when i leave the app,1,1,4.23.0,22-09-2020 15:06,"Hi,
Please make sure the ""Deep focus mode"" is turned on so that your trees will wither when you leave Forest. You can turn it on at the top of the main page. When you're planting a tree in Forest but goes to another app, there should be a full-screen notification that tells you to go back to Forest. If that isn't the case, please contact us again.",25-09-2020 20:32,newest,cc.forestapp
gp:AOqpTOGmMYFA__m0lPRnVLIDzkcrJ8PbvJbsSS5zz_zoYupd3CQC-B9wV29EZ6fV6RSIMXs4abaJeUUWQ1XDYw,Sophie Veilleux,https://play-lh.googleusercontent.com/a-/AOh14Ghu9OxDDyZU7WHh46p8ZtQFdSI56RAUSX-T4aDOap4,I used to enjoy this app but with the most recent update I have no more incentive in using this app because there's basically no more trees that k can buy without paying for the pro version. I'll be looking for another app to use instead of this one.,1,3,4.23.0,22-09-2020 00:43,"Hello, we have made changes to the relevant mechanism in order to prevent pirated software. Some tree species will be classified as professional tree species and cannot be planted. We understand that this will cause inconvenience, but in order to provide better services and improve operations, we have to take this measure. Sorry for the trouble.",23-09-2020 15:27,newest,cc.forestapp
gp:AOqpTOEXT9lKk7-5KPTqX7QgbiRGCpxCodQ7wapXolu69lpDvOdmZGU3_EemgkC5yDOkFQorQdRtYd31YGTZ1A,parvin kumar,https://play-lh.googleusercontent.com/-iPY0Qmuj0OM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmctj8enw9y8-kgQAAsWIdxAgEugw/photo.jpg,Got much worse after update.. I LOST ALL My paid trees that i had purchased...... i am looted...... return my species,1,0,4.23.0,21-09-2020 18:53,"Hello, we have made changes to the relevant mechanism in order to prevent pirated software. Some tree species will be classified as professional tree species and cannot be planted. We understand that this will cause inconvenience, but in order to provide better services and improve operations, we have to take this measure. Sorry for the trouble.",23-09-2020 15:26,newest,cc.forestapp
gp:AOqpTOF_vmq9FH0xXSgUNNJgxYVPv7CC_dOM0CWlKtl4uu14D6Ep3JiK-QZPaUr_BRgOEAsaM1Qyvx7NqnEJZA,Ba Sher,https://play-lh.googleusercontent.com/-HXIQhuFi_bU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn4CgQxnooyGlX99j-I_ZiEVJCfiQ/photo.jpg,"Just purchase pro version. Can't sync through my devices, can't restore purchase also. Totally scam Ps: already tried your suggestion and not working. I purchase other app before & not have any problem even I use many phone",1,3,4.23.0,21-09-2020 11:14,"Hi, please make sure you're logged in to your Google Play with only the Google account you originally used to install Forest (please log out of the other accounts). If it doesn’t work, we recommend that you contact the official Google Play for help as the matter will be beyond our capacity to cope. Thank you and sorry for any inconvenience caused.",20-09-2020 18:10,newest,cc.forestapp
gp:AOqpTOFtCCMNmfjNWuG79OhS8cYSCJVTi_3_1ajuGRUIjefMshSH1ifUREEEzJqx-IoXVDD38nCziGWzIra2aA,Điv singh,https://play-lh.googleusercontent.com/-IlC9tutQKa0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn90-w81osLOcBjQweFrkuWATbjLg/photo.jpg,फर्जी,1,0,,21-09-2020 03:48,"Hi, sorry if there is any inconvenience caused, is there anything that we can help you with? -Forest",25-09-2020 20:30,newest,cc.forestapp
gp:AOqpTOFTJDDb5LUMSrGxHCqZDMeXVbqXjjxHxmJf0DDNhF6WB4qk4jEBIamJpiEc81BtLUrcLv_EV4IF5g72QQ,Lea Lados,https://play-lh.googleusercontent.com/a-/AOh14GjaUPEbnEdhKCn1XS72R1KV6L7tr7_-LFWKJJLr,"I used to give this app a 5 star rating before the new update... it used to be such a fun and helpful app to keep people motivated by letting them collect all those pretty trees.. now non-pro users barely have any trees to choose from☹ i was planning to do themed gardens each month, i guess now thats down the drain😞",1,4,4.23.0,20-09-2020 21:31,"Hello, we have made changes to the relevant mechanism in order to prevent pirated software. Some tree species will be classified as professional tree species and cannot be planted. We understand that this will cause inconvenience, but in order to provide better services and improve operations, we have to take this measure. Sorry for the trouble.",23-09-2020 15:24,newest,cc.forestapp
gp:AOqpTOGspaf82Q6WYzq1_Tx1CfLPHn1NML3Iq6tp11Tlstz8Ppx6wFqXvYZy6tGthtNrnpLz-b2MJE2s3VkgHg,Narik Rodishtir,https://play-lh.googleusercontent.com/a-/AOh14GjW152eLJvc18KbyMTwHYxNLhqJrBRsALqE9ilbhA,"Loved the app, was saving in game currency for a weeping willow that was listed as free. Only needed 100 more coins to purchase it but with the recent update almost 60% of trees have turned to premium...throughly disappointed.",1,3,4.23.0,20-09-2020 21:21,"Hello, we have made changes to the relevant mechanism in order to prevent pirated software. Some tree species will be classified as professional tree species and cannot be planted. We understand that this will cause inconvenience, but in order to provide better services and improve operations, we have to take this measure. Sorry for the trouble.",23-09-2020 15:24,newest,cc.forestapp
gp:AOqpTOHl53HO102fgiAUMf7eCPtPLxg13b_TeR6ECHSgQg64mvuxuto1ZRV-WVuD7I5xw4W8lQ1BsV0pb1H7dw,Vandana goswami,https://play-lh.googleusercontent.com/a-/AOh14Gi0V75E3heTn23xVopUEqqehSWzYlTiaRT-76kmAw,Not able to understand how to use this productive app,1,0,,20-09-2020 20:55,"Hi,
Bushes are planted under 20 minutes, and trees are planted over 25 minutes. Set your time by dragging the dot that surrounds the circle on the main planting page. You can switch tree species by tapping on the tree image inside the circle on the home page. Tap ""Plant"" to start planting. When finished, you will gain coins to unlock more trees.",25-09-2020 19:46,newest,cc.forestapp
gp:AOqpTOHyJ2ku8nU5xO9CgGTYKEvylCYfdl0Q7p7bBxkQdb17yPOVvt_I7p24INzs9Xm_qZ3up5Z-kSVLlTjTTA,Sweety Vinu,https://play-lh.googleusercontent.com/-49hEoIfxcQs/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmMhk2DVhtwwPOnx6HLGk_tmsdcqQ/photo.jpg,"App used to be great, until the update .. 😢 Please consider making some trees free again for free users. I really miss enjoying this app😞😞. I understand how they need the money.. But they didnt have to cause such an inconvenience to the free users by leaving them without any good stuff 😣😣 EDIT: seriously An Automatic reply?... shows how much y'all cared.. disgusting",1,2,,20-09-2020 17:25,"Hello, we have made changes to the relevant mechanism in order to prevent pirated software. Some tree species will be classified as professional tree species and cannot be planted. We understand that this will cause inconvenience, but in order to provide better services and improve operations, we have to take this measure. Sorry for the trouble.",20-09-2020 16:51,newest,cc.forestapp
gp:AOqpTOFr1Bc-jckvmuMmipNwFQXOfHMsXsJsPRqNSD3Iul8qNg5g1KYLYonnVi9tRU54b_Jo4pA8ZeaWVvp8nQ,Som Shekhar,https://play-lh.googleusercontent.com/a-/AOh14Gjfo-gDeb8Aluvtfs922ud3mQgcSjbJWF-EXFvDgQ,I bought the pro version and now I am not able to login again. Everytime it's asking me to sign-up again and for that you have to buy the pro version again. I don't know is this is the problem with the latest update but I am not getting option to login,1,3,4.23.0,20-09-2020 12:34,"Hi, please make sure you're logged in to your Google Play with only the Google account you originally used to install Forest (please log out of the other accounts). If it doesn’t work, we recommend that you contact the official Google Play for help as the matter will be beyond our capacity to cope. Thank you and sorry for any inconvenience caused.",20-09-2020 18:06,newest,cc.forestapp
gp:AOqpTOHwDo-pR10F1NR5NQIrY4uUpqaANG6yl0xH-0_dMbBpHuSK4yg4FlyfZFjdGluWwmjKEhrBJLhlSyOO3A,hemant gupta,https://play-lh.googleusercontent.com/a-/AOh14GjeAKsKxl1avZG20iR0QSKrJk2Gj5VEOSWPwSo3Ww,their should be alarm type sound when we complete some task,2,0,4.26.0,28-10-2020 00:22,,,newest,cc.forestapp
gp:AOqpTOGmXzHvFO8x47iNlEVMgkzEb9yMQeGh9Y-w0__IPJB9SXTmXx8bganFPPyfwbw0fbl4sHbg-d7ScTMCNQ,Eleanor Simmons,https://play-lh.googleusercontent.com/a-/AOh14Gjh0l2EoalenjiGWC0m9QGqgH5PWS6LlmsBv1I1Dg,"Extremely frustrating that the free version has been strip-mined and had pretty much all content locked behind the premium wall. I'm really fond of the app and its functionality, but it's very discouraging to have had the 'fun' aspects removed from the base version.",2,0,4.26.0,27-10-2020 17:14,,,newest,cc.forestapp
gp:AOqpTOEkI4oAcAmf1-80K-QryYji0BiYjzlsIrYvKBnJjnD8DH_35ryxIhy8QzGMZbpkWKaO1HBvpFs9wW_cWA,RIYA NATH,https://play-lh.googleusercontent.com/-EZqrG4nIUrs/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnGWauqk68DLVSlNCqaVSe2dJG-qA/photo.jpg,"Earlier this app used to have a large varieties of trees available, which could be bought by the coins that you collected from your study sessions. But now, all those varieties of tree species can be unlocked only after buying their PRO version. So there isn't really much use left of the app if you dont want to get the pro version",2,0,4.26.0,27-10-2020 13:05,,,newest,cc.forestapp
gp:AOqpTOGGMSc-i52uGq3FpCRKQrLw5ZDo9gB3m1a-n9ajGoFUKEHFXD_q3PQdWD-V49Gmz-NpxnKLExgqPs4OUA,Bipasha Shrestha,https://play-lh.googleusercontent.com/a-/AOh14GhnzevRyjQXy8R_dYUlX9mWlo_eA4nJrSfIMdlpjQ,Initially it was a very great experience with this app but nowadays the app suddenly gets closed and the tree gets dead.,2,0,4.26.0,27-10-2020 12:08,,,newest,cc.forestapp
gp:AOqpTOGLnlhLCg3zpyeEWeKHxmyzVyEXAZ17teyjHxq7OuNbGLsijL4DQFvUPavVaQjld8o-e37uhHIpvnscXA,Athen,https://play-lh.googleusercontent.com/-O-5UcwigmNY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnbqLmQxhCyoPUDSh8vpHG9oL0v6Q/photo.jpg,This program has gotten worse by updating. This is not acceptable,2,0,4.26.0,26-10-2020 20:13,,,newest,cc.forestapp
gp:AOqpTOFEL6MgGPDM3ciHFpxJXVgkcbMF9P7Uc4nC06qlS4p7UJJSj1WQhZbUO82WIeie26xYK2ULF3O5X6kHSg,Zackery Benton,https://play-lh.googleusercontent.com/-Cw5T2F3rXiw/AAAAAAAAAAI/AAAAAAAAAKg/AMZuucmlcqtzDAe0HIV06w5VOVK-jKljpg/photo.jpg,"No real objective, I dont see the difference from a simple timer. The app is still good, but you can't really look at your forest and say ""wow"" and get motivated. I think this app doesnt keep its promises :) Also I have no sound so I dont know when the timer goes off which does not do the job (it works for others people tho).",2,20,4.26.0,25-10-2020 00:39,"Hi, if you are using the free version, please email android.support@forestapp.cc. For pro version, please email premium.support@forestapp.cc or contact us via in-app feedback. Please provide screenshots/videos of the problem, your phone model, Android version and your Forest account details if you have one. Thank you!",25-10-2020 21:49,newest,cc.forestapp
gp:AOqpTOFLhgWoUXVhh22UgrCb8eH7729aICNKRoAPddlIdCJU85O7cc3KPPlZ8cGglbnS1Y8Rbz8OHghJ6vmuaQ,zhen kai gan,https://play-lh.googleusercontent.com/-AR-pVPdZCTw/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm8PyQBnRcNluLaq5SLHrUtzTYx6g/photo.jpg,I think that forest is so good,2,4,4.26.0,24-10-2020 18:42,"Hello, we have made changes to the relevant mechanism in order to prevent pirated software. Some tree species will be classified as professional tree species and cannot be planted. We understand that this will cause inconvenience, but in order to provide better services and improve operations, we have to take this measure. Sorry for the trouble.",10-09-2020 06:47,newest,cc.forestapp
gp:AOqpTOEWUff6dDou7KfMmuMbHGq1ZojFQIgPi11-FM3SI-7P7i-xyhuaD81lLFjrfQhqmyHdGGuPyfVQvFr3hg,Prashant Deo,https://play-lh.googleusercontent.com/-z2ugizcVSSE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclH7r2bYzHev51BrJo6Js8hTuOY7Q/photo.jpg,"I bought the app , but when I change the handset it is failing to restore the pro version. It is very annoying.",2,0,4.26.0,23-10-2020 21:47,"Hi, Please log into your Google Play app using only the account that you originally purchased the Pro version with, and enter More Features page in Forest. If it doesn't work, please email premium.support@forestapp.cc. Please provide screenshots/videos of the problem, your phone model, your Android version and your Forest account details. Thanks!",25-10-2020 21:37,newest,cc.forestapp
gp:AOqpTOHeBjOsJ11fgv9xab0_FsP5CeRbFqgFJYzWsckhWDIUbEVvErIw3LcyV8nRAPQaXrWuRRCodEO_vVpJ2A,the fibonacci sequins,https://play-lh.googleusercontent.com/a-/AOh14GgUqoyytHcub2hIA5VubOjAdoBwYwjAO4ktSeT9pQ,"I left the app and my tree still didn't die lol like I could still use twitter, instagram etc.",2,0,4.26.0,23-10-2020 09:37,"Hi, Please make sure the ""Deep focus mode"" is turned on so that your trees will wither when you leave Forest. You can turn it on at the top of the main page. When you're planting a tree in Forest but goes to another app, there should be a full-screen notification that tells you to go back to Forest. If that isn't the case, please contact us again.",25-10-2020 21:30,newest,cc.forestapp
gp:AOqpTOE7-W23NMcIqpi9Y0I7PMhUmNFMlSosawUv-IarYFSZLCoDI5nIssb5As-N23V_DInLzH7ylxr7kD-ETQ,Miss Mathema,https://play-lh.googleusercontent.com/a-/AOh14GjIZzBIMbRlRABYc3e9_NyJj-wCpksMwWB0gIgtIw,This app has big issues. It allows other apps to be used even though they have been restricted from use during a tree planting. This is despite blocking those apps in the allow list It kept crushing so I uninstalled it and put it back on. All my progress from when I started planting trees was lost and I use a pro version. One should be able to recover those planted trees surely. After all I'm using the pro version .,2,0,4.26.0,23-10-2020 07:03,"Hi, if you are using the free version, please email android.support@forestapp.cc. For pro version, please email premium.support@forestapp.cc. Please provide screenshots/videos of the problem, your phone model, Android version and your Forest account details if you have one. Thank you!",25-10-2020 21:28,newest,cc.forestapp
gp:AOqpTOGeWdLKRzsGot17etcWutiUtO-wzXYQqx5xHhBdcptK0WVEyQ1HlKTRvKFBlZKbfsoERklcpSJ5eRt9SQ,Hannah Panerio,https://play-lh.googleusercontent.com/a-/AOh14Gia6CEWdwR-639SGgvy9FcWWfwxotIfZiZt3d1ppw,Used to like this app alot but now I have less motivation in earning coins since I have to get premium to get the trees i want. 😔 Saw the developer's reply in others' alike review but I hope they make an effort to create trees that compensate the update.,2,0,4.26.0,22-10-2020 20:56,,,newest,cc.forestapp
gp:AOqpTOFt-Vf30PaY-HVcWx1xatCRmcrGmrYOb4PkmrfE7WGaWnXGH8gGf_Qei61HOEoXdfzXujzw52kmrDNCPA,Revati Chandane,https://play-lh.googleusercontent.com/a-/AOh14GjBPE2FSxCPccSe1zAofP999DpaglSNKQqTqHJb4Q,This is good app but very stick app I give 2 star because little little I don't understand this app.,2,0,,21-10-2020 23:17,"Hi, sorry if there is any inconvenience caused, is there anything that we can help you with? -Forest",25-10-2020 21:15,newest,cc.forestapp
gp:AOqpTOH0k-z8gpIyN51MCzv8QiLgWvTWV8ucFs5R6SQNojPgotTBfaj8LQzlxdbf6cFzvsuVvXp-qdAjtSBuxA,Halooshka,https://play-lh.googleusercontent.com/a-/AOh14Ggn_sxr5MHmLZdEVgfQI-vHDlZpV00gETGkWBm92A,"I don't mind giving pro users some advantages but this is too much! way too many tree species need to be unlocked with money now, and I looked forward to unlocking them! I was even thinking of buying the premium but after this update I don't want to anymore. Very dissapointed",2,0,4.26.0,21-10-2020 13:17,"Hello, we have made changes to the relevant mechanism in order to prevent pirated software. Some tree species will be classified as professional tree species and cannot be planted. We understand that this will cause inconvenience, but in order to provide better services and improve operations, we have to take this measure. Sorry for the trouble.",25-10-2020 20:55,newest,cc.forestapp
gp:AOqpTOHw7ZJFug5i1Rm1qHqt9LcVo20sFe3JHoSrI68IavnkB_WFUccYERF_wrOHbyxGOF5WIq3_7FmHJX95OQ,Jannet John,https://play-lh.googleusercontent.com/-TtmBZZ3BbPI/AAAAAAAAAAI/AAAAAAAAANw/AMZuucnFW0coDNQ-hrboVU9pmEq66dCsPg/photo.jpg,The app keeps hanging . I have to uninstall and then reinstall it once every 3-4 days. Please fix the bug.,2,0,4.21.1,21-10-2020 11:18,"Hi, if you are using the free version, please email android.support@forestapp.cc. For pro version, please email premium.support@forestapp.cc. Please provide screenshots/videos of the problem, your phone model, Android version and your Forest account details if you have one. Thank you!",22-10-2020 06:55,newest,cc.forestapp
gp:AOqpTOH4fsfMpTcHvuhsjLY0PNbdFtMymK5q0D5JoDC7qEOWmkdDBIuVx7NPBL3K6In6eIxA6KGENEGLYH-L8Q,Amie Dodd,https://play-lh.googleusercontent.com/a-/AOh14GiXc7M8GpeRRUOyvM4yKpXn72K_6SnKSzy1fPQ4yg,"I did love the forest app.... UNTIL the recent update. I hardly EVER update my apps! Now its not possible to buy new trees, they are only available for pro users and not with coins. Lame. Super lame.",2,0,4.26.0,21-10-2020 02:36,"Hello, we have made changes to the relevant mechanism in order to prevent pirated software. Some tree species will be classified as professional tree species and cannot be planted. We understand that this will cause inconvenience, but in order to provide better services and improve operations, we have to take this measure. Sorry for the trouble.",21-10-2020 09:13,newest,cc.forestapp
gp:AOqpTOHK8BmDTORWWkRxxgwc_jfMQo9hCTRBxYGgFipxOBPU6BnzCo33zGHjIYjzExWY4PYKSV-MXPjeMeYk2A,HIMANSHU MALLIK,https://play-lh.googleusercontent.com/a-/AOh14GghETkBoA8By5FR57tHZczhX9nFtPi6QnNln6Hu3A,Totally a black screen coming when ever we are trying to watch an ad to double up coins plz fix this issue,2,0,,19-10-2020 11:30,"Hi, if you are using the free version, please email android.support@forestapp.cc. For pro version, please email premium.support@forestapp.cc or contact us via in-app feedback. Please provide screenshots/videos of the problem, your phone model, Android version and your Forest account details if you have one. Thank you!",21-10-2020 06:54,newest,cc.forestapp
gp:AOqpTOGiR5LboHxgnHtTNytpvnET0q5j1Gl4dRpGGiNFJgWVSw5bzxhCrQaqxXyBvLWPYYqQFoiW3v2kSgPMXw,Fati Nemati poor,https://play-lh.googleusercontent.com/-7-r0NPKx8AE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn8RMKzOkrVn-2BJsULOYbdWGW9ww/photo.jpg,"Hi can you please add pershian language? 🥺 So you mean you can not add pershian language? 🥺 Some of our people are use your app to. And Please add a stop feature to your app So that in the moments when something happens to us, we can stop and not think that we were reading the whole time we had planned (doing the useful work) so that our trees would grow more fully. Tanks 🌻",2,0,4.26.0,19-10-2020 11:10,"Hi, Currently, Forest supports English, German, Spanish, French, Italian, Japanese, Korean, Brazilian Portuguese, Russian, Thai, Turkish, Arabic, Mandarin (Simplified), and Mandarin (traditional). We will work on improving our language options! -Forest",18-10-2020 20:05,newest,cc.forestapp
gp:AOqpTOFq4zOW7b283Q9u3wg0_jh3z_AqOpxKFU8RfdxnPNRKVamkR0xKU49SKu9av-RR-9zyr7pldIPkwKyyhw,flayful,https://play-lh.googleusercontent.com/a-/AOh14GiAv0oJxjagZhwWE9wHLY_o9M5vCan5XkXoQVKo,WE NEED AN ALARM TONE AFTER TIMER ⏲ IS DONE. 📣 (PREMIUM USER) I often went OVER time because I don't notice my tree has already grown. (I turn off the bg music cuz it's distracting for me. I prefer piano music.) The excess time I went over could have been used to grow MORE trees. PLS ADD AN ALARM TONE! Thank you.,2,0,4.24.1,19-10-2020 07:12,"Hi, if you are using the free version, please email android.support@forestapp.cc. For pro version, please email premium.support@forestapp.cc or contact us via in-app feedback. Please provide screenshots/videos of the problem, your phone model, Android version and your Forest account details if you have one. Thank you!",21-10-2020 06:48,newest,cc.forestapp
gp:AOqpTOHgTEdhEB_ydloYCLrMuGkAG6UNVlBBIF2q_ewiPmdIfqJlP9qbv-OxUxN89K-v5jy9UK7i24g1Fxt1RA,Gairik Dey,https://play-lh.googleusercontent.com/a-/AOh14Giy_uAFluELOaSDrXYXoliDe6jy_Yn-i9EX3kSyPQ,"Does everything the app says and it's good. HOWEVER, you cannot restore your pro version no matter how much you try. Once you log out, your account is good as gone. Don't buy the pro version until they fix it.",2,0,4.26.0,19-10-2020 00:41,"Hi, Please log into your Google Play app using only the account that you originally purchased the Pro version with, and enter More Features page in Forest. If it doesn't work, please email premium.support@forestapp.cc. Please provide screenshots/videos of the problem, your phone model, your Android version and your Forest account details. Thanks!",21-10-2020 06:45,newest,cc.forestapp
